date,indicator_code,value,country
1995-03-29,OIL,48.95,OIL
1995-03-29,COPPER,2991.25,CPR
1995-03-29,EURUSD,0.850357,EU
1995-03-29,HIBOR,1.9966,HK
1995-03-30,FEDFUNDS,5.1989,US
1995-03-30,CPI,2.6902,US
1995-03-30,M2,11138.86,US
1995-03-30,GOLD,388.46,GLD
1995-03-30,OIL,51.13,OIL
1995-03-30,COPPER,3037.33,CPR
1995-03-30,EURUSD,0.844006,EU
1995-03-30,HIBOR,1.8583,HK
1995-03-31,FEDFUNDS,5.2511,US
1995-03-31,CPI,2.7262,US
1995-03-31,M2,11192.96,US
1995-03-31,GOLD,386.18,GLD
1995-03-31,OIL,53.31,OIL
1995-03-31,COPPER,3030.02,CPR
1995-03-31,EURUSD,0.843929,EU
1995-03-31,HIBOR,1.8445,HK
1995-04-01,FEDFUNDS,5.2251,US
1995-04-01,CPI,2.7069,US
1995-04-01,M2,11087.96,US
1995-04-01,GOLD,388.96,GLD
1995-04-01,OIL,50.74,OIL
1995-04-01,COPPER,3034.42,CPR
1995-04-01,EURUSD,0.842232,EU
1995-04-01,HIBOR,1.8443,HK
1995-04-02,FEDFUNDS,5.1219,US
1995-04-02,CPI,2.6989,US
1995-04-02,M2,11133.32,US
1995-04-02,GOLD,389.9,GLD
1995-04-02,OIL,49.54,OIL
1995-04-02,COPPER,3027.35,CPR
1995-04-02,EURUSD,0.843193,EU
1995-04-02,HIBOR,1.865,HK
1995-04-03,FEDFUNDS,5.1151,US
1995-04-03,CPI,2.7453,US
1995-04-03,M2,11183.89,US
1995-04-03,GOLD,386.1,GLD
1995-04-03,OIL,49.64,OIL
1995-04-03,COPPER,3037.23,CPR
1995-04-03,EURUSD,0.842317,EU
1995-04-03,HIBOR,1.8753,HK
1995-04-04,FEDFUNDS,5.0942,US
1995-04-04,CPI,2.7121,US
1995-04-04,M2,11232.33,US
1995-04-04,GOLD,388.21,GLD
1995-04-04,OIL,49.51,OIL
1995-04-04,COPPER,3034.65,CPR
1995-04-04,EURUSD,0.845397,EU
1995-04-04,HIBOR,1.8603,HK
1995-04-05,FEDFUNDS,5.1466,US
1995-04-05,CPI,2.6705,US
1995-04-05,M2,11161.44,US
1995-04-05,GOLD,387.08,GLD
1995-04-05,OIL,48.56,OIL
1995-04-05,COPPER,3032.52,CPR
1995-04-05,EURUSD,0.841807,EU
1995-04-05,HIBOR,1.8574,HK
1995-04-06,FEDFUNDS,5.2409,US
1995-04-06,CPI,2.7357,US
1995-04-06,M2,11130.66,US
1995-04-06,GOLD,387.49,GLD
1995-04-06,OIL,50.86,OIL
1995-04-06,COPPER,3041.32,CPR
1995-04-06,EURUSD,0.843835,EU
1995-04-06,HIBOR,1.8501,HK
1995-04-07,FEDFUNDS,5.2541,US
1995-04-07,CPI,2.6963,US
1995-04-07,M2,11135.05,US
1995-04-07,GOLD,388.67,GLD
1995-04-07,OIL,50.77,OIL
1995-04-07,COPPER,3030.9,CPR
1995-04-07,EURUSD,0.844175,EU
1995-04-07,HIBOR,1.8398,HK
1995-04-08,FEDFUNDS,5.1298,US
1995-04-08,CPI,2.736,US
1995-04-08,M2,11196.41,US
1995-04-08,GOLD,388.24,GLD
1995-04-08,OIL,49.56,OIL
1995-04-08,COPPER,3034.45,CPR
1995-04-08,EURUSD,0.846774,EU
1995-04-08,HIBOR,1.8459,HK
1995-04-09,FEDFUNDS,5.2162,US
1995-04-09,CPI,2.671,US
1995-04-09,M2,11144.82,US
1995-04-09,GOLD,391.91,GLD
1995-04-09,OIL,48.7,OIL
1995-04-09,COPPER,3041.95,CPR
1995-04-09,EURUSD,0.840969,EU
1995-04-09,HIBOR,1.8506,HK
1995-04-10,FEDFUNDS,5.1351,US
1995-04-10,CPI,2.715,US
1995-04-10,M2,11001.59,US
1995-04-10,GOLD,384.59,GLD
1995-04-10,OIL,49.85,OIL
1995-04-10,COPPER,3036.19,CPR
1995-04-10,EURUSD,0.842886,EU
1995-04-10,HIBOR,1.8493,HK
1995-04-11,FEDFUNDS,5.0844,US
1995-04-11,CPI,2.6905,US
1995-04-11,M2,11116.98,US
1995-04-11,GOLD,388.91,GLD
1995-04-11,OIL,50.77,OIL
1995-04-11,COPPER,3043.18,CPR
1995-04-11,EURUSD,0.843359,EU
1995-04-11,HIBOR,1.8483,HK
1995-04-12,FEDFUNDS,5.1461,US
1995-04-12,CPI,2.6926,US
1995-04-12,M2,11156.72,US
1995-04-12,GOLD,385.3,GLD
1995-04-12,OIL,50.6,OIL
1995-04-12,COPPER,3031.43,CPR
1995-04-12,EURUSD,0.842758,EU
1995-04-12,HIBOR,1.8356,HK
1995-04-13,FEDFUNDS,5.2018,US
1995-04-13,CPI,2.6957,US
1995-04-13,M2,11216.79,US
1995-04-13,GOLD,388.97,GLD
1995-04-13,OIL,48.94,OIL
1995-04-13,COPPER,3030.59,CPR
1995-04-13,EURUSD,0.846188,EU
1995-04-13,HIBOR,1.8438,HK
1995-04-14,FEDFUNDS,5.0892,US
1995-04-14,CPI,2.6949,US
1995-04-14,M2,11150.47,US
1995-04-14,GOLD,386.4,GLD
1995-04-14,OIL,50.04,OIL
1995-04-14,COPPER,3033.62,CPR
1995-04-14,EURUSD,0.839492,EU
1995-04-14,HIBOR,1.8565,HK
1995-04-15,FEDFUNDS,5.1032,US
1995-04-15,CPI,2.7246,US
1995-04-15,M2,11101.81,US
1995-04-15,GOLD,385.27,GLD
1995-04-15,OIL,51.25,OIL
1995-04-15,COPPER,3028.09,CPR
1995-04-15,EURUSD,0.8434,EU
1995-04-15,HIBOR,1.8575,HK
1995-04-16,FEDFUNDS,5.1272,US
1995-04-16,CPI,2.6654,US
1995-04-16,M2,11168.72,US
1995-04-16,GOLD,388.04,GLD
1995-04-16,OIL,51.33,OIL
1995-04-16,COPPER,3038.95,CPR
1995-04-16,EURUSD,0.850744,EU
1995-04-16,HIBOR,1.835,HK
1995-04-17,FEDFUNDS,5.1426,US
1995-04-17,CPI,2.6772,US
1995-04-17,M2,11217.06,US
1995-04-17,GOLD,390.07,GLD
1995-04-17,OIL,50.91,OIL
1995-04-17,COPPER,3032.12,CPR
1995-04-17,EURUSD,0.843182,EU
1995-04-17,HIBOR,1.8312,HK
1995-04-18,FEDFUNDS,5.2292,US
1995-04-18,CPI,2.7087,US
1995-04-18,M2,11146.28,US
1995-04-18,GOLD,390.29,GLD
1995-04-18,OIL,50.91,OIL
1995-04-18,COPPER,3040.89,CPR
1995-04-18,EURUSD,0.841425,EU
1995-04-18,HIBOR,1.8444,HK
1995-04-19,FEDFUNDS,5.1535,US
1995-04-19,CPI,2.7056,US
1995-04-19,M2,11207.18,US
1995-04-19,GOLD,386.41,GLD
1995-04-19,OIL,50.41,OIL
1995-04-19,COPPER,3047.04,CPR
1995-04-19,EURUSD,0.846056,EU
1995-04-19,HIBOR,1.8602,HK
1995-04-20,FEDFUNDS,5.1428,US
1995-04-20,CPI,2.7138,US
1995-04-20,M2,11249.52,US
1995-04-20,GOLD,388.64,GLD
1995-04-20,OIL,51.28,OIL
1995-04-20,COPPER,3031.63,CPR
1995-04-20,EURUSD,0.845852,EU
1995-04-20,HIBOR,1.8605,HK
1995-04-21,FEDFUNDS,5.1061,US
1995-04-21,CPI,2.7205,US
1995-04-21,M2,11125.56,US
1995-04-21,GOLD,386.82,GLD
1995-04-21,OIL,50.3,OIL
1995-04-21,COPPER,3045.67,CPR
1995-04-21,EURUSD,0.84529,EU
1995-04-21,HIBOR,1.8609,HK
1995-04-22,FEDFUNDS,5.1071,US
1995-04-22,CPI,2.7,US
1995-04-22,M2,11100.49,US
1995-04-22,GOLD,387.28,GLD
1995-04-22,OIL,50.97,OIL
1995-04-22,COPPER,3035.82,CPR
1995-04-22,EURUSD,0.847575,EU
1995-04-22,HIBOR,1.8495,HK
1995-04-23,FEDFUNDS,5.1338,US
1995-04-23,CPI,2.724,US
1995-04-23,M2,11126.89,US
1995-04-23,GOLD,385.39,GLD
1995-04-23,OIL,51.35,OIL
1995-04-23,COPPER,3038.08,CPR
1995-04-23,EURUSD,0.840342,EU
1995-04-23,HIBOR,1.8519,HK
1995-04-24,FEDFUNDS,5.1235,US
1995-04-24,CPI,2.7334,US
1995-04-24,M2,11122.87,US
1995-04-24,GOLD,387.27,GLD
1995-04-24,OIL,49.58,OIL
1995-04-24,COPPER,3030.74,CPR
1995-04-24,EURUSD,0.843271,EU
1995-04-24,HIBOR,1.8371,HK
1995-04-25,FEDFUNDS,5.0922,US
1995-04-25,CPI,2.6664,US
1995-04-25,M2,11084.46,US
1995-04-25,GOLD,385.31,GLD
1995-04-25,OIL,49.89,OIL
1995-04-25,COPPER,3032.59,CPR
1995-04-25,EURUSD,0.842219,EU
1995-04-25,HIBOR,1.8563,HK
1995-04-26,FEDFUNDS,5.1413,US
1995-04-26,CPI,2.6899,US
1995-04-26,M2,11136.12,US
1995-04-26,GOLD,391.61,GLD
1995-04-26,OIL,50.5,OIL
1995-04-26,COPPER,3038.39,CPR
1995-04-26,EURUSD,0.8395,EU
1995-04-26,HIBOR,1.845,HK
1995-04-27,FEDFUNDS,5.0352,US
1995-04-27,CPI,2.69,US
1995-04-27,M2,11177.99,US
1995-04-27,GOLD,387.08,GLD
1995-04-27,OIL,50.72,OIL
1995-04-27,COPPER,3030.9,CPR
1995-04-27,EURUSD,0.845824,EU
1995-04-27,HIBOR,1.836,HK
1995-04-28,FEDFUNDS,5.1306,US
1995-04-28,CPI,2.7069,US
1995-04-28,M2,11186.12,US
1995-04-28,GOLD,388.17,GLD
1995-04-28,OIL,51.86,OIL
1995-04-28,COPPER,3033.94,CPR
1995-04-28,EURUSD,0.84377,EU
1995-04-28,HIBOR,1.8239,HK
1995-04-29,FEDFUNDS,5.2322,US
1995-04-29,CPI,2.6911,US
1995-04-29,M2,11100.52,US
1995-04-29,GOLD,391.07,GLD
1995-04-29,OIL,51.29,OIL
1995-04-29,COPPER,3036.55,CPR
1995-04-29,EURUSD,0.841802,EU
1995-04-29,HIBOR,1.8557,HK
1995-04-30,FEDFUNDS,5.1127,US
1995-04-30,CPI,2.6751,US
1995-04-30,M2,11211.49,US
1995-04-30,GOLD,384.16,GLD
1995-04-30,OIL,50.76,OIL
1995-04-30,COPPER,3038.31,CPR
1995-04-30,EURUSD,0.848774,EU
1995-04-30,HIBOR,1.8548,HK
1995-05-01,FEDFUNDS,5.0408,US
1995-05-01,CPI,2.6818,US
1995-05-01,M2,11162.55,US
1995-05-01,GOLD,389.14,GLD
1995-05-01,OIL,51.09,OIL
1995-05-01,COPPER,3026.21,CPR
1995-05-01,EURUSD,0.844012,EU
1995-05-01,HIBOR,1.8612,HK
1995-05-02,FEDFUNDS,5.2209,US
1995-05-02,CPI,2.7357,US
1995-05-02,M2,11139.81,US
1995-05-02,GOLD,390.62,GLD
1995-05-02,OIL,51.67,OIL
1995-05-02,COPPER,3042.0,CPR
1995-05-02,EURUSD,0.84612,EU
1995-05-02,HIBOR,1.8598,HK
1995-05-03,FEDFUNDS,5.1042,US
1995-05-03,CPI,2.6695,US
1995-05-03,M2,11208.46,US
1995-05-03,GOLD,387.73,GLD
1995-05-03,OIL,50.28,OIL
1995-05-03,COPPER,3033.12,CPR
1995-05-03,EURUSD,0.843886,EU
1995-05-03,HIBOR,1.8538,HK
1995-05-04,FEDFUNDS,5.0926,US
1995-05-04,CPI,2.6999,US
1995-05-04,M2,11171.62,US
1995-05-04,GOLD,388.27,GLD
1995-05-04,OIL,49.71,OIL
1995-05-04,COPPER,3039.94,CPR
1995-05-04,EURUSD,0.848417,EU
1995-05-04,HIBOR,1.8455,HK
1995-05-05,FEDFUNDS,5.2054,US
1995-05-05,CPI,2.7163,US
1995-05-05,M2,11026.66,US
1995-05-05,GOLD,386.9,GLD
1995-05-05,OIL,49.8,OIL
1995-05-05,COPPER,3039.92,CPR
1995-05-05,EURUSD,0.845049,EU
1995-05-05,HIBOR,1.8562,HK
1995-05-06,FEDFUNDS,5.1755,US
1995-05-06,CPI,2.6805,US
1995-05-06,M2,11121.99,US
1995-05-06,GOLD,385.98,GLD
1995-05-06,OIL,50.17,OIL
1995-05-06,COPPER,3035.41,CPR
1995-05-06,EURUSD,0.845015,EU
1995-05-06,HIBOR,1.8442,HK
1995-05-07,FEDFUNDS,5.1891,US
1995-05-07,CPI,2.7168,US
1995-05-07,M2,11236.65,US
1995-05-07,GOLD,389.85,GLD
1995-05-07,OIL,50.45,OIL
1995-05-07,COPPER,3039.37,CPR
1995-05-07,EURUSD,0.845892,EU
1995-05-07,HIBOR,1.845,HK
1995-05-08,FEDFUNDS,5.2082,US
1995-05-08,CPI,2.7329,US
1995-05-08,M2,11258.17,US
1995-05-08,GOLD,388.5,GLD
1995-05-08,OIL,50.56,OIL
1995-05-08,COPPER,3038.09,CPR
1995-05-08,EURUSD,0.844667,EU
1995-05-08,HIBOR,1.8577,HK
1995-05-09,FEDFUNDS,5.1377,US
1995-05-09,CPI,2.6946,US
1995-05-09,M2,11247.27,US
1995-05-09,GOLD,388.76,GLD
1995-05-09,OIL,50.36,OIL
1995-05-09,COPPER,3040.42,CPR
1995-05-09,EURUSD,0.844973,EU
1995-05-09,HIBOR,1.8544,HK
1995-05-10,FEDFUNDS,5.1405,US
1995-05-10,CPI,2.6741,US
1995-05-10,M2,11157.77,US
1995-05-10,GOLD,386.15,GLD
1995-05-10,OIL,50.47,OIL
1995-05-10,COPPER,3030.1,CPR
1995-05-10,EURUSD,0.846506,EU
1995-05-10,HIBOR,1.859,HK
1995-05-11,FEDFUNDS,5.1577,US
1995-05-11,CPI,2.6965,US
1995-05-11,M2,11180.14,US
1995-05-11,GOLD,384.5,GLD
1995-05-11,OIL,49.43,OIL
1995-05-11,COPPER,3035.27,CPR
1995-05-11,EURUSD,0.845363,EU
1995-05-11,HIBOR,1.8507,HK
1995-05-12,FEDFUNDS,5.0935,US
1995-05-12,CPI,2.7012,US
1995-05-12,M2,11136.64,US
1995-05-12,GOLD,386.29,GLD
1995-05-12,OIL,50.57,OIL
1995-05-12,COPPER,3034.96,CPR
1995-05-12,EURUSD,0.847065,EU
1995-05-12,HIBOR,1.8582,HK
1995-05-13,FEDFUNDS,5.1805,US
1995-05-13,CPI,2.7049,US
1995-05-13,M2,11117.06,US
1995-05-13,GOLD,386.56,GLD
1995-05-13,OIL,49.13,OIL
1995-05-13,COPPER,3050.41,CPR
1995-05-13,EURUSD,0.842513,EU
1995-05-13,HIBOR,1.8494,HK
1995-05-14,FEDFUNDS,5.1257,US
1995-05-14,CPI,2.6929,US
1995-05-14,M2,11130.12,US
1995-05-14,GOLD,384.69,GLD
1995-05-14,OIL,49.51,OIL
1995-05-14,COPPER,3029.06,CPR
1995-05-14,EURUSD,0.844419,EU
1995-05-14,HIBOR,1.8447,HK
1995-05-15,FEDFUNDS,5.1094,US
1995-05-15,CPI,2.7028,US
1995-05-15,M2,11130.18,US
1995-05-15,GOLD,390.29,GLD
1995-05-15,OIL,50.0,OIL
1995-05-15,COPPER,3037.14,CPR
1995-05-15,EURUSD,0.842022,EU
1995-05-15,HIBOR,1.8581,HK
1995-05-16,FEDFUNDS,5.1235,US
1995-05-16,CPI,2.7067,US
1995-05-16,M2,11175.82,US
1995-05-16,GOLD,388.08,GLD
1995-05-16,OIL,50.48,OIL
1995-05-16,COPPER,3034.08,CPR
1995-05-16,EURUSD,0.847364,EU
1995-05-16,HIBOR,1.8608,HK
1995-05-17,FEDFUNDS,5.1679,US
1995-05-17,CPI,2.6749,US
1995-05-17,M2,11104.35,US
1995-05-17,GOLD,387.1,GLD
1995-05-17,OIL,50.11,OIL
1995-05-17,COPPER,3038.25,CPR
1995-05-17,EURUSD,0.842879,EU
1995-05-17,HIBOR,1.8633,HK
1995-05-18,FEDFUNDS,5.1439,US
1995-05-18,CPI,2.6582,US
1995-05-18,M2,11135.55,US
1995-05-18,GOLD,383.26,GLD
1995-05-18,OIL,49.7,OIL
1995-05-18,COPPER,3033.26,CPR
1995-05-18,EURUSD,0.843451,EU
1995-05-18,HIBOR,1.8483,HK
1995-05-19,FEDFUNDS,5.124,US
1995-05-19,CPI,2.6866,US
1995-05-19,M2,11234.44,US
1995-05-19,GOLD,390.86,GLD
1995-05-19,OIL,49.39,OIL
1995-05-19,COPPER,3042.28,CPR
1995-05-19,EURUSD,0.841429,EU
1995-05-19,HIBOR,1.8434,HK
1995-05-20,FEDFUNDS,5.22,US
1995-05-20,CPI,2.6537,US
1995-05-20,M2,11188.06,US
1995-05-20,GOLD,385.92,GLD
1995-05-20,OIL,50.19,OIL
1995-05-20,COPPER,3035.11,CPR
1995-05-20,EURUSD,0.848067,EU
1995-05-20,HIBOR,1.8434,HK
1995-05-21,FEDFUNDS,5.1403,US
1995-05-21,CPI,2.711,US
1995-05-21,M2,11146.73,US
1995-05-21,GOLD,386.78,GLD
1995-05-21,OIL,50.26,OIL
1995-05-21,COPPER,3036.48,CPR
1995-05-21,EURUSD,0.84644,EU
1995-05-21,HIBOR,1.8421,HK
1995-05-22,FEDFUNDS,5.1213,US
1995-05-22,CPI,2.7049,US
1995-05-22,M2,11150.96,US
1995-05-22,GOLD,388.06,GLD
1995-05-22,OIL,50.29,OIL
1995-05-22,COPPER,3032.53,CPR
1995-05-22,EURUSD,0.843073,EU
1995-05-22,HIBOR,1.8559,HK
1995-05-23,FEDFUNDS,5.089,US
1995-05-23,CPI,2.7218,US
1995-05-23,M2,11170.19,US
1995-05-23,GOLD,385.87,GLD
1995-05-23,OIL,50.53,OIL
1995-05-23,COPPER,3036.85,CPR
1995-05-23,EURUSD,0.846196,EU
1995-05-23,HIBOR,1.8631,HK
1995-05-24,FEDFUNDS,5.1254,US
1995-05-24,CPI,2.6843,US
1995-05-24,M2,11129.02,US
1995-05-24,GOLD,386.46,GLD
1995-05-24,OIL,49.71,OIL
1995-05-24,COPPER,3037.43,CPR
1995-05-24,EURUSD,0.844703,EU
1995-05-24,HIBOR,1.8466,HK
1995-05-25,FEDFUNDS,5.1068,US
1995-05-25,CPI,2.7054,US
1995-05-25,M2,11134.24,US
1995-05-25,GOLD,386.35,GLD
1995-05-25,OIL,50.18,OIL
1995-05-25,COPPER,3034.69,CPR
1995-05-25,EURUSD,0.842532,EU
1995-05-25,HIBOR,1.8598,HK
1995-05-26,FEDFUNDS,5.186,US
1995-05-26,CPI,2.6993,US
1995-05-26,M2,11165.87,US
1995-05-26,GOLD,389.48,GLD
1995-05-26,OIL,50.28,OIL
1995-05-26,COPPER,3040.47,CPR
1995-05-26,EURUSD,0.847984,EU
1995-05-26,HIBOR,1.8523,HK
1995-05-27,FEDFUNDS,5.1657,US
1995-05-27,CPI,2.716,US
1995-05-27,M2,11142.42,US
1995-05-27,GOLD,386.17,GLD
1995-05-27,OIL,51.03,OIL
1995-05-27,COPPER,3028.17,CPR
1995-05-27,EURUSD,0.84825,EU
1995-05-27,HIBOR,1.8602,HK
1995-05-28,FEDFUNDS,5.1531,US
1995-05-28,CPI,2.6995,US
1995-05-28,M2,11246.89,US
1995-05-28,GOLD,386.53,GLD
1995-05-28,OIL,49.38,OIL
1995-05-28,COPPER,3033.02,CPR
1995-05-28,EURUSD,0.844149,EU
1995-05-28,HIBOR,1.8414,HK
1995-05-29,FEDFUNDS,5.1514,US
1995-05-29,CPI,2.7012,US
1995-05-29,M2,11118.63,US
1995-05-29,GOLD,391.63,GLD
1995-05-29,OIL,49.19,OIL
1995-05-29,COPPER,3029.63,CPR
1995-05-29,EURUSD,0.845424,EU
1995-05-29,HIBOR,1.8494,HK
1995-05-30,FEDFUNDS,5.1646,US
1995-05-30,CPI,2.6861,US
1995-05-30,M2,11107.65,US
1995-05-30,GOLD,387.14,GLD
1995-05-30,OIL,49.76,OIL
1995-05-30,COPPER,3038.64,CPR
1995-05-30,EURUSD,0.843712,EU
1995-05-30,HIBOR,1.8591,HK
1995-05-31,FEDFUNDS,5.1731,US
1995-05-31,CPI,2.7193,US
1995-05-31,M2,11204.36,US
1995-05-31,GOLD,390.0,GLD
1995-05-31,OIL,50.92,OIL
1995-05-31,COPPER,3033.43,CPR
1995-05-31,EURUSD,0.844148,EU
1995-05-31,HIBOR,1.8332,HK
1995-06-01,FEDFUNDS,5.1583,US
1995-06-01,CPI,2.685,US
1995-06-01,M2,11179.4,US
1995-06-01,GOLD,389.48,GLD
1995-06-01,OIL,49.22,OIL
1995-06-01,COPPER,3030.94,CPR
1995-06-01,EURUSD,0.843973,EU
1995-06-01,HIBOR,1.8463,HK
1995-06-02,FEDFUNDS,5.1521,US
1995-06-02,CPI,2.6754,US
1995-06-02,M2,11161.68,US
1995-06-02,GOLD,385.05,GLD
1995-06-02,OIL,48.58,OIL
1995-06-02,COPPER,3039.59,CPR
1995-06-02,EURUSD,0.842062,EU
1995-06-02,HIBOR,1.8459,HK
1995-06-03,FEDFUNDS,5.0729,US
1995-06-03,CPI,2.6703,US
1995-06-03,M2,11139.38,US
1995-06-03,GOLD,387.61,GLD
1995-06-03,OIL,51.09,OIL
1995-06-03,COPPER,3038.26,CPR
1995-06-03,EURUSD,0.84415,EU
1995-06-03,HIBOR,1.8591,HK
1995-06-04,FEDFUNDS,5.1996,US
1995-06-04,CPI,2.7067,US
1995-06-04,M2,11139.0,US
1995-06-04,GOLD,390.46,GLD
1995-06-04,OIL,51.72,OIL
1995-06-04,COPPER,3039.31,CPR
1995-06-04,EURUSD,0.848214,EU
1995-06-04,HIBOR,1.8608,HK
1995-06-05,FEDFUNDS,5.1862,US
1995-06-05,CPI,2.6767,US
1995-06-05,M2,11103.64,US
1995-06-05,GOLD,388.33,GLD
1995-06-05,OIL,48.97,OIL
1995-06-05,COPPER,3033.05,CPR
1995-06-05,EURUSD,0.846407,EU
1995-06-05,HIBOR,1.8449,HK
1995-06-06,FEDFUNDS,5.1704,US
1995-06-06,CPI,2.6715,US
1995-06-06,M2,11134.64,US
1995-06-06,GOLD,390.47,GLD
1995-06-06,OIL,50.47,OIL
1995-06-06,COPPER,3037.46,CPR
1995-06-06,EURUSD,0.848082,EU
1995-06-06,HIBOR,1.8645,HK
1995-06-07,FEDFUNDS,5.0999,US
1995-06-07,CPI,2.7248,US
1995-06-07,M2,11128.56,US
1995-06-07,GOLD,388.39,GLD
1995-06-07,OIL,50.32,OIL
1995-06-07,COPPER,3041.38,CPR
1995-06-07,EURUSD,0.842414,EU
1995-06-07,HIBOR,1.856,HK
1995-06-08,FEDFUNDS,5.1699,US
1995-06-08,CPI,2.7147,US
1995-06-08,M2,11148.8,US
1995-06-08,GOLD,390.43,GLD
1995-06-08,OIL,49.74,OIL
1995-06-08,COPPER,3041.75,CPR
1995-06-08,EURUSD,0.845377,EU
1995-06-08,HIBOR,1.8375,HK
1995-06-09,FEDFUNDS,5.1641,US
1995-06-09,CPI,2.7021,US
1995-06-09,M2,11141.54,US
1995-06-09,GOLD,386.95,GLD
1995-06-09,OIL,50.11,OIL
1995-06-09,COPPER,3028.8,CPR
1995-06-09,EURUSD,0.848054,EU
1995-06-09,HIBOR,1.8402,HK
1995-06-10,FEDFUNDS,5.1107,US
1995-06-10,CPI,2.7214,US
1995-06-10,M2,11188.57,US
1995-06-10,GOLD,389.87,GLD
1995-06-10,OIL,51.52,OIL
1995-06-10,COPPER,3034.45,CPR
1995-06-10,EURUSD,0.842579,EU
1995-06-10,HIBOR,1.8599,HK
1995-06-11,FEDFUNDS,5.1835,US
1995-06-11,CPI,2.692,US
1995-06-11,M2,11096.04,US
1995-06-11,GOLD,390.91,GLD
1995-06-11,OIL,50.77,OIL
1995-06-11,COPPER,3029.14,CPR
1995-06-11,EURUSD,0.846232,EU
1995-06-11,HIBOR,1.8371,HK
1995-06-12,FEDFUNDS,5.1196,US
1995-06-12,CPI,2.676,US
1995-06-12,M2,11127.43,US
1995-06-12,GOLD,386.76,GLD
1995-06-12,OIL,49.81,OIL
1995-06-12,COPPER,3039.63,CPR
1995-06-12,EURUSD,0.845261,EU
1995-06-12,HIBOR,1.8578,HK
1995-06-13,FEDFUNDS,5.1983,US
1995-06-13,CPI,2.691,US
1995-06-13,M2,11163.31,US
1995-06-13,GOLD,389.5,GLD
1995-06-13,OIL,51.67,OIL
1995-06-13,COPPER,3040.51,CPR
1995-06-13,EURUSD,0.847435,EU
1995-06-13,HIBOR,1.8617,HK
1995-06-14,FEDFUNDS,5.1966,US
1995-06-14,CPI,2.6628,US
1995-06-14,M2,11203.36,US
1995-06-14,GOLD,388.85,GLD
1995-06-14,OIL,50.35,OIL
1995-06-14,COPPER,3033.37,CPR
1995-06-14,EURUSD,0.843822,EU
1995-06-14,HIBOR,1.8557,HK
1995-06-15,FEDFUNDS,5.1857,US
1995-06-15,CPI,2.6685,US
1995-06-15,M2,11170.23,US
1995-06-15,GOLD,387.31,GLD
1995-06-15,OIL,49.54,OIL
1995-06-15,COPPER,3037.97,CPR
1995-06-15,EURUSD,0.844015,EU
1995-06-15,HIBOR,1.8449,HK
1995-06-16,FEDFUNDS,5.1053,US
1995-06-16,CPI,2.7041,US
1995-06-16,M2,11158.82,US
1995-06-16,GOLD,386.24,GLD
1995-06-16,OIL,49.63,OIL
1995-06-16,COPPER,3035.1,CPR
1995-06-16,EURUSD,0.845482,EU
1995-06-16,HIBOR,1.841,HK
1995-06-17,FEDFUNDS,5.1681,US
1995-06-17,CPI,2.682,US
1995-06-17,M2,11295.71,US
1995-06-17,GOLD,386.54,GLD
1995-06-17,OIL,49.67,OIL
1995-06-17,COPPER,3036.98,CPR
1995-06-17,EURUSD,0.842867,EU
1995-06-17,HIBOR,1.8598,HK
1995-06-18,FEDFUNDS,5.2338,US
1995-06-18,CPI,2.6907,US
1995-06-18,M2,11167.96,US
1995-06-18,GOLD,387.39,GLD
1995-06-18,OIL,50.3,OIL
1995-06-18,COPPER,3043.17,CPR
1995-06-18,EURUSD,0.846461,EU
1995-06-18,HIBOR,1.8425,HK
1995-06-19,FEDFUNDS,5.221,US
1995-06-19,CPI,2.7217,US
1995-06-19,M2,11183.64,US
1995-06-19,GOLD,387.11,GLD
1995-06-19,OIL,50.36,OIL
1995-06-19,COPPER,3032.03,CPR
1995-06-19,EURUSD,0.845607,EU
1995-06-19,HIBOR,1.8483,HK
1995-06-20,FEDFUNDS,5.032,US
1995-06-20,CPI,2.717,US
1995-06-20,M2,11168.89,US
1995-06-20,GOLD,390.58,GLD
1995-06-20,OIL,50.2,OIL
1995-06-20,COPPER,3036.95,CPR
1995-06-20,EURUSD,0.846903,EU
1995-06-20,HIBOR,1.8554,HK
1995-06-21,FEDFUNDS,5.1581,US
1995-06-21,CPI,2.7628,US
1995-06-21,M2,11150.87,US
1995-06-21,GOLD,388.77,GLD
1995-06-21,OIL,51.69,OIL
1995-06-21,COPPER,3031.99,CPR
1995-06-21,EURUSD,0.84259,EU
1995-06-21,HIBOR,1.8372,HK
1995-06-22,FEDFUNDS,5.1704,US
1995-06-22,CPI,2.711,US
1995-06-22,M2,11196.39,US
1995-06-22,GOLD,385.72,GLD
1995-06-22,OIL,51.11,OIL
1995-06-22,COPPER,3042.0,CPR
1995-06-22,EURUSD,0.844478,EU
1995-06-22,HIBOR,1.8518,HK
1995-06-23,FEDFUNDS,5.1775,US
1995-06-23,CPI,2.7058,US
1995-06-23,M2,11191.42,US
1995-06-23,GOLD,386.25,GLD
1995-06-23,OIL,50.17,OIL
1995-06-23,COPPER,3029.95,CPR
1995-06-23,EURUSD,0.845935,EU
1995-06-23,HIBOR,1.8568,HK
1995-06-24,FEDFUNDS,5.1388,US
1995-06-24,CPI,2.7044,US
1995-06-24,M2,11081.49,US
1995-06-24,GOLD,390.14,GLD
1995-06-24,OIL,49.93,OIL
1995-06-24,COPPER,3036.66,CPR
1995-06-24,EURUSD,0.846903,EU
1995-06-24,HIBOR,1.8439,HK
